"personId";"competitionId";"start_date";"7avg";"6avg"
"2014KARN02";"LexingtonSummer2017";"2017-07-01";"22675";"14546"
"2015ARYA03";"ICCBigCubeChallenge2017";"2017-07-01";"42985";"25086"
"2014NERK01";"LexingtonSummer2017";"2017-07-01";"24695";"17031"
"2010KILD02";"GermanBigCubeOpen2017";"2017-07-01";"19486";"13144"
"2015STAU01";"GermanBigCubeOpen2017";"2017-07-01";"26162";"15158"
"2012MAHV01";"GermanBigCubeOpen2017";"2017-07-01";"20373";"13325"
"2014SZEK01";"EgerOpen2017";"2017-07-01";"29024";"18334"
"2009HAYS01";"LexingtonSummer2017";"2017-07-01";"14371";"9421"
"2010MALL01";"LexingtonSummer2017";"2017-07-01";"28534";"15151"
"2016IHLE01";"GermanBigCubeOpen2017";"2017-07-01";"22928";"15133"
"2016HOLZ01";"GermanBigCubeOpen2017";"2017-07-01";"20850";"13487"
"2010ZHAO19";"LexingtonSummer2017";"2017-07-01";"30574";"16023"
"2012MADA01";"ICCBigCubeChallenge2017";"2017-07-01";"35628";"25812"
"2010GOLD01";"LexingtonSummer2017";"2017-07-01";"26242";"16946"
"2013COLI02";"GermanBigCubeOpen2017";"2017-07-01";"26796";"18823"
"2012WESC01";"GermanBigCubeOpen2017";"2017-07-01";"16219";"11218"
"2012CROS01";"LexingtonSummer2017";"2017-07-01";"20889";"12747"
"2012MARA03";"EgerOpen2017";"2017-07-01";"22593";"15978"
"2015RUSS03";"LexingtonSummer2017";"2017-07-01";"26337";"17683"
"2014MATH02";"GermanBigCubeOpen2017";"2017-07-01";"22986";"14947"
"2011LINB01";"LexingtonSummer2017";"2017-07-01";"30019";"20927"
"2012KRIS11";"GermanBigCubeOpen2017";"2017-07-01";"34150";"23558"
"2014SURE07";"ICCBigCubeChallenge2017";"2017-07-01";"18217";"13314"
"2008VARG01";"EgerOpen2017";"2017-07-01";"23656";"16116"
"2014GERB01";"GermanBigCubeOpen2017";"2017-07-01";"18771";"12981"
"2012HAML01";"GermanBigCubeOpen2017";"2017-07-01";"26163";"16390"
"2013KLEI03";"LexingtonSummer2017";"2017-07-01";"25546";"16389"
"2011SCHU06";"LexingtonSummer2017";"2017-07-01";"20606";"15930"
"2007PERG01";"EgerOpen2017";"2017-07-01";"29358";"21428"
"2013HAHN02";"GermanBigCubeOpen2017";"2017-07-01";"31682";"20363"
"2017BRIN01";"GermanBigCubeOpen2017";"2017-07-01";"36174";"24608"
"2016SORI04";"LexingtonSummer2017";"2017-07-01";"23402";"15526"
"2013GERH01";"GermanBigCubeOpen2017";"2017-07-01";"20404";"13096"
"2017MEYS02";"GermanBigCubeOpen2017";"2017-07-01";"38641";"20216"
"2010ADHI01";"GermanBigCubeOpen2017";"2017-07-01";"37119";"21876"
"2013BRAT01";"GermanBigCubeOpen2017";"2017-07-01";"28779";"20199"
"2014BREN02";"LexingtonSummer2017";"2017-07-01";"29873";"18639"
"2008BARA01";"EgerOpen2017";"2017-07-01";"17902";"13680"
"2012PATE01";"GermanBigCubeOpen2017";"2017-07-01";"21523";"13896"
"2014LSKE01";"GermanBigCubeOpen2017";"2017-07-01";"25869";"17745"
"2015COHE02";"LexingtonSummer2017";"2017-07-01";"30331";"19645"
"2010BENT01";"GermanBigCubeOpen2017";"2017-07-01";"24351";"15983"
"2014BLOC01";"CubingUSANationals2017";"2017-07-07";"30224";"18696"
"2015JOIN01";"CubingUSANationals2017";"2017-07-07";"26148";"17341"
"2010LANE02";"CubingUSANationals2017";"2017-07-07";"19588";"13168"
"2015ROSE01";"CubingUSANationals2017";"2017-07-07";"22249";"14814"
"2009HILD01";"CubingUSANationals2017";"2017-07-07";"18594";"13414"
"2011VECC01";"CubingUSANationals2017";"2017-07-07";"23763";"16174"
"2010HULL01";"CubingUSANationals2017";"2017-07-07";"28206";"16805"
"2016OCHS01";"CubingUSANationals2017";"2017-07-07";"35204";"22844"
"2014BILG01";"CubingUSANationals2017";"2017-07-07";"32605";"19595"
"2012ALLE03";"CubingUSANationals2017";"2017-07-07";"30493";"19224"
"2014BELK01";"CubingUSANationals2017";"2017-07-07";"22919";"14461"
"2015RUSS03";"CubingUSANationals2017";"2017-07-07";"27096";"18486"
"2010PULC01";"CubingUSANationals2017";"2017-07-07";"28844";"19194"
"2016QUIN01";"CubingUSANationals2017";"2017-07-07";"30540";"21090"
"2007LIME01";"CubingUSANationals2017";"2017-07-07";"27279";"17057"
"2013DENN01";"CubingUSANationals2017";"2017-07-07";"25041";"13918"
"2015DIEH02";"CubingUSANationals2017";"2017-07-07";"34663";"24141"
"2010GOLD01";"CubingUSANationals2017";"2017-07-07";"25119";"16228"
"2011WELC01";"CubingUSANationals2017";"2017-07-07";"19278";"14797"
"2010BRAD01";"CubingUSANationals2017";"2017-07-07";"22102";"15686"
"2015GREI01";"CubingUSANationals2017";"2017-07-07";"30782";"21756"
"2010WHIT05";"CubingUSANationals2017";"2017-07-07";"20813";"15215"
"2013MCGR02";"CubingUSANationals2017";"2017-07-07";"26946";"16621"
"2015DEVI02";"CubingUSANationals2017";"2017-07-07";"25150";"17504"
"2015SWAI01";"CubingUSANationals2017";"2017-07-07";"31801";"20029"
"2015HADA01";"CubingUSANationals2017";"2017-07-07";"27133";"18452"
"2016GORE02";"CubingUSANationals2017";"2017-07-07";"39548";"24228"
"2016CHOI01";"CubingUSANationals2017";"2017-07-07";"23575";"15725"
"2013KEJR01";"CubingUSANationals2017";"2017-07-07";"16875";"11169"
"2016CHAP04";"CubingUSANationals2017";"2017-07-07";"26004";"14021"
"2014STIN01";"CubingUSANationals2017";"2017-07-07";"22044";"16072"
"2016HART02";"CubingUSANationals2017";"2017-07-07";"27110";"16951"
"2015PARK13";"CubingUSANationals2017";"2017-07-07";"25458";"16913"
"2012LUTC01";"CubingUSANationals2017";"2017-07-07";"22057";"12590"
"2015SALL01";"CubingUSANationals2017";"2017-07-07";"29648";"22091"
"2012HART03";"CubingUSANationals2017";"2017-07-07";"32331";"22053"
"2011SCHU06";"CubingUSANationals2017";"2017-07-07";"20948";"16319"
"2010VILL03";"CubingUSANationals2017";"2017-07-07";"23892";"16381"
"2009BLAI01";"CubingUSANationals2017";"2017-07-07";"27095";"18089"
"2010ZHAO19";"CubingUSANationals2017";"2017-07-07";"28486";"17560"
"2013LANG03";"CubingUSANationals2017";"2017-07-07";"28147";"18966"
"2009NGUY05";"CubingUSANationals2017";"2017-07-07";"22425";"13345"
"2012CROS01";"CubingUSANationals2017";"2017-07-07";"20451";"13168"
"2010MATT02";"CubingUSANationals2017";"2017-07-07";"24363";"15475"
"2012LEWI01";"CubingUSANationals2017";"2017-07-07";"25193";"18152"
"2014BURI01";"CubingUSANationals2017";"2017-07-07";"36629";"23245"
"2014KOHA01";"CubingUSANationals2017";"2017-07-07";"32612";"20444"
"2008JEWR01";"CubingUSANationals2017";"2017-07-07";"35777";"20916"
"2009SMIT01";"CubingUSANationals2017";"2017-07-07";"27592";"19153"
"2012SZEL01";"CubingUSANationals2017";"2017-07-07";"29717";"20749"
"2015COHE02";"CubingUSANationals2017";"2017-07-07";"27947";"21446"
"2014KIMJ02";"CubingUSANationals2017";"2017-07-07";"33400";"20435"
"2013GOOD01";"CubingUSANationals2017";"2017-07-07";"32459";"19701"
"2012BALI01";"CubingUSANationals2017";"2017-07-07";"29613";"20143"
"2015PADG01";"CubingUSANationals2017";"2017-07-07";"23148";"16815"
"2014GREE02";"CubingUSANationals2017";"2017-07-07";"29308";"16356"
"2014GRAD03";"CubingUSANationals2017";"2017-07-07";"25120";"17113"
"2015NEWH01";"CubingUSANationals2017";"2017-07-07";"29749";"19775"
"2013VAKU01";"CubingUSANationals2017";"2017-07-07";"29887";"19522"
"2010DELA01";"CubingUSANationals2017";"2017-07-07";"20717";"13626"
"2014BOUD01";"AtlanticOpenSpecial2017";"2017-07-07";"25327";"16161"
"2010AMBR01";"CubingUSANationals2017";"2017-07-07";"24557";"18626"
"2009HAYS01";"CubingUSANationals2017";"2017-07-07";"14349";"9931"
"2013HELM02";"CubingUSANationals2017";"2017-07-07";"31550";"18431"
"2010BREC01";"CubingUSANationals2017";"2017-07-07";"17778";"12890"
"2015SANC11";"CubingUSANationals2017";"2017-07-07";"25897";"16497"
"2014KARN02";"CubingUSANationals2017";"2017-07-07";"22493";"15584"
"2014BROD03";"CubingUSANationals2017";"2017-07-07";"35273";"21798"
"2013WEAV01";"CubingUSANationals2017";"2017-07-07";"28424";"17021"
"2011DWYE02";"CubingUSANationals2017";"2017-07-07";"22843";"14581"
"2014PAST01";"CubingUSANationals2017";"2017-07-07";"30922";"17882"
"2015GUER04";"CubingUSANationals2017";"2017-07-07";"23875";"18246"
"2013BARK01";"CubingUSANationals2017";"2017-07-07";"34411";"19895"
"2010YIDA01";"CubingUSANationals2017";"2017-07-07";"23683";"16856"
"2013STAH02";"CubingUSANationals2017";"2017-07-07";"31035";"16529"
"2013JOHN10";"CubingUSANationals2017";"2017-07-07";"28955";"20454"
"2011FERA01";"CubingUSANationals2017";"2017-07-07";"24742";"16261"
"2012PARK03";"CubingUSANationals2017";"2017-07-07";"16413";"11177"
"2015KEMP02";"CubingUSANationals2017";"2017-07-07";"26679";"17960"
"2010MALL01";"CubingUSANationals2017";"2017-07-07";"30433";"17525"
"2012SORI01";"CubingUSANationals2017";"2017-07-07";"25733";"16941"
"2012PONC02";"CubingUSANationals2017";"2017-07-07";"20275";"12680"
"2015VEER01";"CubingUSANationals2017";"2017-07-07";"32842";"20020"
"2012SHEN02";"CubingUSANationals2017";"2017-07-07";"27109";"17633"
"2016SORI04";"CubingUSANationals2017";"2017-07-07";"25863";"15695"
"2014NERK01";"CubingUSANationals2017";"2017-07-07";"25001";"18033"
"2015KUCA01";"CubingUSANationals2017";"2017-07-07";"30929";"22270"
"2008CLAR01";"CubingUSANationals2017";"2017-07-07";"25644";"18973"
"2014REID01";"CubingUSANationals2017";"2017-07-07";"22983";"15738"
"2014BOYA01";"CubingUSANationals2017";"2017-07-07";"27088";"19307"
"2015KENN01";"CubingUSANationals2017";"2017-07-07";"27949";"20509"
"2013KLEI03";"CubingUSANationals2017";"2017-07-07";"27542";"16031"
"2014OROV01";"AtlanticOpenSpecial2017";"2017-07-07";"26902";"17388"
"2014YANG37";"CubingUSANationals2017";"2017-07-07";"19885";"13443"
"2010THOM03";"CubingUSANationals2017";"2017-07-07";"22936";"15789"
"2010PRAB02";"CelebesChamp2017";"2017-07-08";"37592";"20918"
"2010BADR01";"CelebesChamp2017";"2017-07-08";"29949";"17139"
"2010CANT02";"LondonOpen2017";"2017-07-08";"25828";"15084"
"2010WUIF01";"LondonOpen2017";"2017-07-08";"17691";"12520"
"2014MAUR06";"MantuaSummer2017";"2017-07-08";"26617";"17958"
"2008TAKA01";"LondonOpen2017";"2017-07-08";"27334";"18416"
"2012BEAH01";"LondonOpen2017";"2017-07-08";"17460";"11222"
"2014CHER05";"LondonOpen2017";"2017-07-08";"21317";"14880"
"2009SHEP01";"LondonOpen2017";"2017-07-08";"21247";"15003"
"2013FURL01";"MantuaSummer2017";"2017-07-08";"15486";"11758"
"2009YAUR01";"LondonOpen2017";"2017-07-08";"17851";"12779"
"2017SUDA02";"CelebesChamp2017";"2017-07-08";"46833";"33869"
"2011LIUR02";"LondonOpen2017";"2017-07-08";"23381";"15000"
"2013LIHU01";"LondonOpen2017";"2017-07-08";"27616";"17581"
"2014SCHW02";"LondonOpen2017";"2017-07-08";"21012";"16622"
"2012BUBE01";"MantuaSummer2017";"2017-07-08";"26161";"15731"
"2016SONG04";"MantuaSummer2017";"2017-07-08";"26216";"17133"
"2009LIUE01";"LondonOpen2017";"2017-07-08";"19322";"12538"
"2009ROTA01";"MantuaSummer2017";"2017-07-08";"30439";"18270"
"2015KEAR01";"LondonOpen2017";"2017-07-08";"25841";"16930"
"2014PETE03";"LondonOpen2017";"2017-07-08";"24924";"17754"
"2009ZEMD01";"LondonOpen2017";"2017-07-08";"13865";"8851"
"2014JAYE01";"LondonOpen2017";"2017-07-08";"25986";"17030"
"2011MOLL01";"LondonOpen2017";"2017-07-08";"24117";"17145"
"2012HALE01";"LondonOpen2017";"2017-07-08";"22902";"17012"
"2007POLI01";"MantuaSummer2017";"2017-07-08";"27650";"18542"
"2013ESPA01";"LondonOpen2017";"2017-07-08";"28600";"17506"
"2012GOOD02";"LondonOpen2017";"2017-07-08";"31042";"21003"
"2007VALK01";"LondonOpen2017";"2017-07-08";"19711";"12078"
"2012MCNE01";"LondonOpen2017";"2017-07-08";"21259";"13881"
"2012MAHV01";"LondonOpen2017";"2017-07-08";"19757";"13715"
"2015FIRM01";"LondonOpen2017";"2017-07-08";"22468";"15513"
"2010RONK01";"WC2017";"2017-07-13";"26797";"18619"
"2014ZAKR01";"WC2017";"2017-07-13";"23935";"16796"
"2011BANS02";"WC2017";"2017-07-13";"21195";"13888"
"2008HANG02";"WC2017";"2017-07-13";"27104";"18527"
"2016GOTT01";"WC2017";"2017-07-13";"27921";"21009"
"2014KARN02";"WC2017";"2017-07-13";"24245";"15344"
"2013ZHON04";"WC2017";"2017-07-13";"29245";"18094"
"2007HOHU01";"WC2017";"2017-07-13";"23370";"15702"
"2016GRAS01";"WC2017";"2017-07-13";"24934";"16733"
"2007YUNQ01";"WC2017";"2017-07-13";"24370";"18212"
"2012MAHV01";"WC2017";"2017-07-13";"19690";"14566"
"2015FIRM01";"WC2017";"2017-07-13";"22127";"17272"
"2013MELL01";"WC2017";"2017-07-13";"29828";"20895"
"2012WESC01";"WC2017";"2017-07-13";"15399";"10862"
"2013CHEN22";"WC2017";"2017-07-13";"23391";"14922"
"2008VARG01";"WC2017";"2017-07-13";"23448";"16736"
"2010DELA01";"WC2017";"2017-07-13";"21161";"13867"
"2011FIOL01";"WC2017";"2017-07-13";"23253";"16637"
"2016AUBE01";"WC2017";"2017-07-13";"27196";"17655"
"2013WAIN01";"WC2017";"2017-07-13";"28064";"18275"
"2011LIUR02";"WC2017";"2017-07-13";"23085";"15592"
"2012PARK03";"WC2017";"2017-07-13";"15650";"10334"
"2016AGUI09";"WC2017";"2017-07-13";"29158";"18885"
"2013COLI02";"WC2017";"2017-07-13";"28420";"17757"
"2010SCHI01";"WC2017";"2017-07-13";"27154";"19043"
"2014LSKE01";"WC2017";"2017-07-13";"22734";"17606"
"2010VILL03";"WC2017";"2017-07-13";"26092";"18103"
"2013OBLE01";"WC2017";"2017-07-13";"25274";"16479"
"2012GOOD02";"WC2017";"2017-07-13";"30875";"20353"
"2016CHAP04";"WC2017";"2017-07-13";"24674";"15060"
"2013NAHM01";"WC2017";"2017-07-13";"18161";"11681"
"2012HAML01";"WC2017";"2017-07-13";"23248";"17159"
"2012DEVI01";"WC2017";"2017-07-13";"21443";"16142"
"2010CHAN20";"WC2017";"2017-07-13";"26777";"17397"
"2010JANG01";"WC2017";"2017-07-13";"26127";"15501"
"2015ROSE01";"WC2017";"2017-07-13";"21729";"14977"
"2011KNOT01";"WC2017";"2017-07-13";"22883";"14563"
"2015MAJE01";"WC2017";"2017-07-13";"25419";"15720"
"2012MAYE01";"WC2017";"2017-07-13";"28935";"17557"
"2008BAOY01";"WC2017";"2017-07-13";"26374";"20171"
"2011RHEI01";"WC2017";"2017-07-13";"25736";"14973"
"2014GERB01";"WC2017";"2017-07-13";"18756";"12158"
"2013WALL03";"WC2017";"2017-07-13";"23759";"15246"
"2014MAKU02";"WC2017";"2017-07-13";"23872";"15920"
"2010CANT02";"WC2017";"2017-07-13";"24724";"14763"
"2014PETE03";"WC2017";"2017-07-13";"26537";"17298"
"2013TAPP01";"WC2017";"2017-07-13";"16608";"14128"
"2012BEAH01";"WC2017";"2017-07-13";"17259";"10557"
"2012LEWI01";"WC2017";"2017-07-13";"25281";"18401"
"2009YAUR01";"WC2017";"2017-07-13";"18142";"12894"
"2014BONA02";"WC2017";"2017-07-13";"26676";"14486"
"2013RASK01";"WC2017";"2017-07-13";"18368";"12768"
"2011ETTE01";"WC2017";"2017-07-13";"21449";"16255"
"2009BOZS01";"WC2017";"2017-07-13";"22470";"15396"
"2015STAU01";"WC2017";"2017-07-13";"23408";"15743"
"2012BERG04";"WC2017";"2017-07-13";"24430";"15113"
"2016SCHU02";"WC2017";"2017-07-13";"28021";"18917"
"2011TRON01";"WC2017";"2017-07-13";"31980";"24740"
"2012PATE01";"WC2017";"2017-07-13";"22344";"14310"
"2009ZEMD01";"WC2017";"2017-07-13";"13507";"8779"
"2009SHEP01";"WC2017";"2017-07-13";"21579";"13841"
"2014CABR07";"WC2017";"2017-07-13";"26658";"15841"
"2009XIAT02";"WC2017";"2017-07-13";"24597";"23531"
"2007VALL01";"WC2017";"2017-07-13";"21131";"13758"
"2012CARL03";"WC2017";"2017-07-13";"22433";"15626"
"2013UVES01";"WC2017";"2017-07-13";"28663";"18321"
"2011SZAT01";"WC2017";"2017-07-13";"31865";"19603"
"2015JOSS01";"WC2017";"2017-07-13";"25546";"16959"
"2014EPPL01";"WC2017";"2017-07-13";"26482";"18320"
"2010BRAD01";"WC2017";"2017-07-13";"22862";"15774"
"2016ZATR01";"WC2017";"2017-07-13";"24393";"16104"
"2007VALK01";"WC2017";"2017-07-13";"28049";"12155"
"2016CARL02";"WC2017";"2017-07-13";"29778";"18744"
"2009HAYS01";"WC2017";"2017-07-13";"14583";"9534"
"2008WUKU01";"WC2017";"2017-07-13";"16765";"12751"
"2013EGDA02";"WC2017";"2017-07-13";"19414";"12635"
"2010KADD01";"WC2017";"2017-07-13";"17403";"11984"
"2008YOUN02";"WC2017";"2017-07-13";"29539";"21100"
"2015MACD03";"WC2017";"2017-07-13";"29809";"20446"
"2014FRIT02";"WC2017";"2017-07-13";"22661";"16042"
"2010OMUL02";"WC2017";"2017-07-13";"24251";"14487"
"2010KILD02";"WC2017";"2017-07-13";"18989";"13372"
"2014VORL01";"WC2017";"2017-07-13";"19135";"13546"
"2010SHIZ01";"WC2017";"2017-07-13";"17245";"14366"
"2011WELC01";"WC2017";"2017-07-13";"20918";"14586"
"2012MCNE01";"WC2017";"2017-07-13";"21523";"14031"
"2014SCHW02";"WC2017";"2017-07-13";"21270";"15687"
"2016TARA04";"WC2017";"2017-07-13";"26284";"18540"
"2009LIUE01";"WC2017";"2017-07-13";"18689";"11705"
"2010WUIF01";"WC2017";"2017-07-13";"19054";"11474"
"2012SEVE01";"WC2017";"2017-07-13";"23628";"16896"
"2010LANE02";"WC2017";"2017-07-13";"19761";"13476"
"2013HAHN02";"WC2017";"2017-07-13";"31359";"20770"
"2010BECK01";"WC2017";"2017-07-13";"21469";"13438"
"2015PARK13";"WC2017";"2017-07-13";"26499";"17725"
"2013EGDA01";"WC2017";"2017-07-13";"22937";"15811"
"2015KOEN01";"WC2017";"2017-07-13";"23867";"16528"
"2014BOYA01";"WC2017";"2017-07-13";"27151";"18556"
"2014ZUPA01";"WC2017";"2017-07-13";"28034";"18060"
"2008BARA01";"WC2017";"2017-07-13";"17471";"12281"
"2012MAUR01";"WC2017";"2017-07-13";"24526";"16001"
"2010ARBO01";"WC2017";"2017-07-13";"21127";"14826"
"2016SORI04";"WC2017";"2017-07-13";"24076";"17287"
"2011MOLL01";"WC2017";"2017-07-13";"24131";"16220"
"2011HOFF02";"WC2017";"2017-07-13";"24209";"16030"
"2011NARA02";"WC2017";"2017-07-13";"33780";"21728"
"2013ESPA01";"WC2017";"2017-07-13";"28893";"15610"
"2014BEGU01";"WC2017";"2017-07-13";"25595";"15260"
"2010MALL01";"WC2017";"2017-07-13";"29015";"16659"
"2010KOHL02";"WC2017";"2017-07-13";"30879";"18815"
"2016UEDA01";"WC2017";"2017-07-13";"28764";"16646"
"2012ROTH01";"WC2017";"2017-07-13";"28124";"20968"
"2016BRIS01";"WC2017";"2017-07-13";"26957";"17587"
"2016SONG04";"WC2017";"2017-07-13";"27956";"18615"
"2015MARB01";"WC2017";"2017-07-13";"17038";"14576"
"2008DONG06";"WC2017";"2017-07-13";"26844";"18297"
"2015IMSE01";"WC2017";"2017-07-13";"22331";"17866"
"2012ICKL01";"WC2017";"2017-07-13";"30547";"18323"
"2013SAVI01";"WC2017";"2017-07-13";"27411";"19414"
"2011PIHE01";"WC2017";"2017-07-13";"20882";"13787"
"2012CROS01";"WC2017";"2017-07-13";"19935";"13632"
"2014JAYE01";"WC2017";"2017-07-13";"26381";"16895"
"2009SALA01";"WC2017";"2017-07-13";"17159";"11487"
"2014MATH02";"WC2017";"2017-07-13";"22967";"16633"
"2011ULIN01";"WC2017";"2017-07-13";"24603";"16612"
"2015KANS01";"WC2017";"2017-07-13";"20487";"15217"
"2006TSAI03";"WC2017";"2017-07-13";"18822";"14413"
"2012HALE01";"WC2017";"2017-07-13";"21698";"16502"
"2016LYHO01";"WC2017";"2017-07-13";"28678";"20656"
"2016HOLZ01";"WC2017";"2017-07-13";"20939";"14807"
"2010YIDA01";"WC2017";"2017-07-13";"26107";"16949"
"2009DIEC01";"WC2017";"2017-07-13";"25550";"16551"
"2012PONC02";"WC2017";"2017-07-13";"20220";"13473"
"2012YEMI01";"WC2017";"2017-07-13";"20394";"15369"
"2010BENT01";"WC2017";"2017-07-13";"24224";"15719"
"2011BERG02";"WC2017";"2017-07-13";"30813";"22072"
"2014LOPE04";"WC2017";"2017-07-13";"16459";"12300"
"2017ESPI14";"WC2017";"2017-07-13";"18570";"15523"
"2013KATO01";"WC2017";"2017-07-13";"29154";"17184"
"2013KLEI03";"WC2017";"2017-07-13";"25348";"15976"
"2016HADI03";"DIYOpen2017";"2017-07-14";"28019";"18958"
"2011GANE01";"DIYOpen2017";"2017-07-14";"24892";"17580"
"2012PUTR01";"DIYOpen2017";"2017-07-14";"33545";"23156"
"2010JORG01";"DIYOpen2017";"2017-07-14";"25078";"13235"
"2016KAUT01";"DIYOpen2017";"2017-07-14";"30513";"20267"
"2014HUZA01";"DIYOpen2017";"2017-07-14";"40931";"28456"
"2010YINF01";"MaruCubeDay2017";"2017-07-15";"18013";"11633"
"2016GREE10";"CanadianOpen2017";"2017-07-15";"34981";"26404"
"2009KONV01";"ThailandChampionship2017";"2017-07-15";"17463";"11584"
"2014ADCO01";"ThailandChampionship2017";"2017-07-15";"30389";"17870"
"2009JAMS01";"ThailandChampionship2017";"2017-07-15";"36402";"22817"
"2015LAIJ02";"MaruCubeDay2017";"2017-07-15";"25751";"15703"
"2009CHAR03";"ThailandChampionship2017";"2017-07-15";"19559";"12629"
"2009KITM01";"MaruCubeDay2017";"2017-07-15";"20122";"13264"
"2015LING01";"CanadianOpen2017";"2017-07-15";"34367";"21679"
"2010WANG56";"MaruCubeDay2017";"2017-07-15";"22344";"15377"
"2015WILD01";"CanadianOpen2017";"2017-07-15";"38394";"23281"
"2015SALL01";"SouthernChampionships2017";"2017-07-15";"27361";"18964"
"2015YASI02";"CanadianOpen2017";"2017-07-15";"32169";"20647"
"2012CHON03";"MaruCubeDay2017";"2017-07-15";"22000";"14029"
"2011MAHT02";"ThailandChampionship2017";"2017-07-15";"23190";"14355"
"2015THAN02";"ThailandChampionship2017";"2017-07-15";"20389";"13640"
"2015DORN02";"CanadianOpen2017";"2017-07-15";"25881";"15635"
"2010WHIT05";"SouthernChampionships2017";"2017-07-15";"20961";"15038"
"2014REID01";"SouthernChampionships2017";"2017-07-15";"22693";"16205"
"2010KIKO01";"MaruCubeDay2017";"2017-07-15";"30989";"19469"
"2016BERG02";"CanadianOpen2017";"2017-07-15";"39715";"23645"
"2010GOLD01";"SouthernChampionships2017";"2017-07-15";"24995";"15832"
"2014HEDU01";"MaruCubeDay2017";"2017-07-15";"25584";"16048"
"2011COLL02";"SouthernChampionships2017";"2017-07-15";"25968";"17938"
"2015VEER01";"SouthernChampionships2017";"2017-07-15";"32024";"18377"
"2014CHOR01";"CanadianOpen2017";"2017-07-15";"28265";"17903"
"2009HILD01";"SouthernChampionships2017";"2017-07-15";"17710";"12348"
"2014HAWK01";"SouthernChampionships2017";"2017-07-15";"27519";"17543"
"2008ASIS01";"CanadianOpen2017";"2017-07-15";"22013";"16107"
"2016RATA01";"ThailandChampionship2017";"2017-07-15";"39637";"23262"
"2011HUTN01";"CanadianOpen2017";"2017-07-15";"25346";"15426"
"2014MCKA01";"SouthernChampionships2017";"2017-07-15";"29455";"19432"
"2016BRAM01";"CanadianOpen2017";"2017-07-15";"41382";"27327"
"2010HULL01";"SouthernChampionships2017";"2017-07-15";"25614";"17068"
"2015CHEN56";"MaruCubeDay2017";"2017-07-15";"22892";"15699"
"2011HUNG02";"MaruCubeDay2017";"2017-07-15";"23291";"14668"
"2015ZHEN20";"MaruCubeDay2017";"2017-07-15";"23048";"15442"
"2015WANG09";"MaruCubeDay2017";"2017-07-15";"18643";"16089"
"2016SCHM03";"CanadianOpen2017";"2017-07-15";"37345";"25547"
"2016OLSO02";"CanadianOpen2017";"2017-07-15";"37291";"25155"
"2015TUTT02";"CanadianOpen2017";"2017-07-15";"36728";"21217"
"2017INKA01";"ThailandChampionship2017";"2017-07-15";"38887";"26142"
"2005CAMP01";"CanadianOpen2017";"2017-07-15";"40486";"23173"
"2013CHUC01";"MaruCubeDay2017";"2017-07-15";"23977";"17405"
"2015LEON02";"MaruCubeDay2017";"2017-07-15";"18329";"12549"
"2014GONZ18";"SouthernChampionships2017";"2017-07-15";"27125";"18148"
"2009KIJV01";"ThailandChampionship2017";"2017-07-15";"41042";"24576"
"2010AMBR01";"SouthernChampionships2017";"2017-07-15";"25289";"16720"
"2012LUOS01";"MaruCubeDay2017";"2017-07-15";"23327";"15152"
"2010NOPN01";"ThailandChampionship2017";"2017-07-15";"28218";"18008"
"2014REYE09";"Guadalajara2017";"2017-07-21";"26088";"20244"
"2016GOTT01";"SwissOpen2017";"2017-07-21";"28089";"19002"
"2014CHER05";"SwissOpen2017";"2017-07-21";"19365";"13700"
"2014BUEH01";"SwissOpen2017";"2017-07-21";"29950";"19289"
"2013VILL01";"Guadalajara2017";"2017-07-21";"25840";"17470"
"2007VALL01";"SwissOpen2017";"2017-07-21";"19068";"13115"
"2012ICKL01";"SwissOpen2017";"2017-07-21";"28714";"18054"
"2016TORO03";"Guadalajara2017";"2017-07-21";"34496";"22161"
"2014MUTC01";"SwissOpen2017";"2017-07-21";"29520";"19587"
"2010KOHL02";"SwissOpen2017";"2017-07-21";"26248";"18455"
"2012LAHL01";"SwissOpen2017";"2017-07-21";"20085";"14318"
"2014MEND02";"Guadalajara2017";"2017-07-21";"17886";"13799"
"2014PETE03";"SwissOpen2017";"2017-07-21";"24903";"16471"
"2009DIEC01";"SwissOpen2017";"2017-07-21";"22668";"15157"
"2016GIUL01";"SwissOpen2017";"2017-07-21";"28111";"21433"
"2011REYE04";"Guadalajara2017";"2017-07-21";"23505";"14480"
"2012HAML01";"SwissOpen2017";"2017-07-21";"23732";"16771"
"2011MOLL01";"SwissOpen2017";"2017-07-21";"24069";"16621"
"2016CRES01";"Guadalajara2017";"2017-07-21";"34375";"19433"
"2015DELA05";"SwissOpen2017";"2017-07-21";"29394";"17274"
"2016GRAB01";"SwissOpen2017";"2017-07-21";"29880";"21183"
"2012MAYE01";"SwissOpen2017";"2017-07-21";"25866";"17062"
"2016MURI01";"Guadalajara2017";"2017-07-21";"29339";"22548"
"2016REYE11";"Guadalajara2017";"2017-07-21";"29407";"19035"
"2014NERI01";"Guadalajara2017";"2017-07-21";"22207";"16673"
"2017TECU01";"Guadalajara2017";"2017-07-21";"31367";"20785"
"2012BUBE01";"SwissOpen2017";"2017-07-21";"28377";"15936"
"2017ALCA02";"Guadalajara2017";"2017-07-21";"37965";"28405"
"2009YAUR01";"SwissOpen2017";"2017-07-21";"18635";"12530"
"2017BELT01";"Guadalajara2017";"2017-07-21";"26885";"20543"
"2010BENT01";"SwissOpen2017";"2017-07-21";"23619";"16473"
